Trdmnt,size_quintile,bm_quintile,portfolio,vw_return,excess_return,n_stocks
1994-03,4,3,S4B3,-0.214844,-0.223563,1
1994-03,4,4,S4B4,,,0
1994-03,4,5,S4B5,-0.141463,-0.150182,1
1994-03,5,1,S5B1,-0.2000754443562297,-0.2087944443562297,2
1994-03,5,2,S5B2,,,0
1994-03,5,3,S5B3,-0.20437500205590253,-0.21309400205590254,2
1994-03,5,4,S5B4,-0.20350953232260632,-0.21222853232260633,3
1994-03,5,5,S5B5,-0.032572806068450026,-0.041291806068450024,2
1994-04,1,1,S1B1,,,0
1994-04,1,2,S1B2,-0.18696370067331922,-0.19568270067331922,3
1994-04,1,3,S1B3,-0.17556887821289305,-0.18428787821289305,2
1994-04,1,4,S1B4,-0.04043227155172414,-0.049151271551724135,2
1994-04,1,5,S1B5,-0.20292809641714873,-0.21164709641714874,3
1994-04,2,1,S2B1,-0.142857,-0.15157600000000002,1
1994-04,2,2,S2B2,-0.11015600000000002,-0.11887500000000002,1
1994-04,2,3,S2B3,-0.21210328685676894,-0.22082228685676894,3
1994-04,2,4,S2B4,-0.15598176991168652,-0.16470076991168653,2
1994-04,2,5,S2B5,-0.12279072035917389,-0.13150972035917388,2
1994-04,3,1,S3B1,-0.13215477615171953,-0.14087377615171953,2
1994-04,3,2,S3B2,-0.17351459689460647,-0.18223359689460647,3
1994-04,3,3,S3B3,-0.16939627794247425,-0.17811527794247425,2
1994-04,3,4,S3B4,-0.02310457502032297,-0.03182357502032297,2
1994-04,3,5,S3B5,-0.182418,-0.191137,1
1994-04,4,1,S4B1,-0.19759564012290134,-0.20631464012290135,5
1994-04,4,2,S4B2,-0.12162732619203849,-0.13034632619203848,2
1994-04,4,3,S4B3,-0.165174,-0.173893,1
1994-04,4,4,S4B4,,,0
1994-04,4,5,S4B5,0.159091,0.150372,1
1994-04,5,1,S5B1,-0.04941309099660661,-0.05813209099660661,2
1994-04,5,2,S5B2,,,0
1994-04,5,3,S5B3,-0.11901192810262691,-0.1277309281026269,2
1994-04,5,4,S5B4,-0.16805492519607992,-0.17677392519607993,3
1994-04,5,5,S5B5,-0.10768348142434679,-0.1164024814243468,2
1994-05,1,1,S1B1,,,0
1994-05,1,2,S1B2,-0.09214464551355765,-0.10086364551355766,3
1994-05,1,3,S1B3,-0.12558490622746676,-0.13430390622746677,2
1994-05,1,4,S1B4,0.02970648928632325,0.020987489286323248,2
1994-05,1,5,S1B5,-0.013084449654130772,-0.021803449654130773,3
1994-05,2,1,S2B1,-0.061552,-0.070271,1
1994-05,2,2,S2B2,-0.082529,-0.09124800000000001,1
1994-05,2,3,S2B3,-0.0828846516997681,-0.0916036516997681,3
1994-05,2,4,S2B4,-0.02716779605424494,-0.03588679605424494,2
1994-05,2,5,S2B5,-0.03406526848917712,-0.042784268489177116,2
1994-05,3,1,S3B1,-0.0653597401351578,-0.0740787401351578,2
1994-05,3,2,S3B2,-0.11815354336991232,-0.12687254336991233,3
1994-05,3,3,S3B3,-0.157625068806048,-0.16634406880604802,2
1994-05,3,4,S3B4,-0.0842379719852151,-0.0929569719852151,2
1994-05,3,5,S3B5,-0.098643,-0.107362,1
1994-05,4,1,S4B1,-0.08241894519299105,-0.09113794519299105,5
1994-05,4,2,S4B2,-0.04221598912455498,-0.05093498912455498,2
1994-05,4,3,S4B3,-0.038323,-0.047042,1
1994-05,4,4,S4B4,,,0
1994-05,4,5,S4B5,-0.039869,-0.048588,1
1994-05,5,1,S5B1,0.0211324047904816,0.012413404790481601,2
1994-05,5,2,S5B2,,,0
1994-05,5,3,S5B3,0.011435914438949221,0.0027169144389492215,2
1994-05,5,4,S5B4,-0.11221012700178024,-0.12092912700178024,3
1994-05,5,5,S5B5,-0.139705419788739,-0.148424419788739,2
1994-06,1,1,S1B1,,,0
1994-06,1,2,S1B2,-0.18950341403349732,-0.19822241403349733,3
1994-06,1,3,S1B3,-0.1922704460244145,-0.20098944602441451,2
1994-06,1,4,S1B4,-0.07024706010928962,-0.07896606010928962,2
1994-06,1,5,S1B5,-0.1776850286996398,-0.18640402869963982,3
1994-06,2,1,S2B1,-0.168657,-0.177376,1
1994-06,2,2,S2B2,-0.17971,-0.188429,1
1994-06,2,3,S2B3,-0.15980514259524267,-0.16852414259524268,3
1994-06,2,4,S2B4,-0.2144801310321919,-0.2231991310321919,2
1994-06,2,5,S2B5,-0.22622574151517588,-0.2349447415151759,2
1994-06,3,1,S3B1,-0.158129075830179,-0.166848075830179,2
1994-06,3,2,S3B2,-0.20783132646115468,-0.21655032646115469,3
1994-06,3,3,S3B3,-0.27832727924635403,-0.287046279246354,2
1994-06,3,4,S3B4,-0.05589173939148661,-0.06461073939148661,2
1994-06,3,5,S3B5,-0.189189,-0.197908,1
1994-06,4,1,S4B1,-0.20661966334117549,-0.2153386633411755,5
1994-06,4,2,S4B2,-0.09975184968408213,-0.10847084968408213,2
1994-06,4,3,S4B3,-0.144951,-0.15367,1
1994-06,4,4,S4B4,,,0
1994-06,4,5,S4B5,-0.11504399999999998,-0.12376299999999998,1
1994-06,5,1,S5B1,-0.07719012717996111,-0.08590912717996112,2
1994-06,5,2,S5B2,,,0
1994-06,5,3,S5B3,-0.19832548711041895,-0.20704448711041895,2
1994-06,5,4,S5B4,-0.0835483351547682,-0.0922673351547682,3
1994-06,5,5,S5B5,-0.19478456595222804,-0.20350356595222804,2
1994-07,1,1,S1B1,-0.3484167588811884,-0.35713575888118837,6
1994-07,1,2,S1B2,-0.3210594710369525,-0.32977847103695246,8
1994-07,1,3,S1B3,-0.26611736584469126,-0.27483636584469123,9
1994-07,1,4,S1B4,-0.3097472670440334,-0.31846626704403336,6
1994-07,1,5,S1B5,-0.30960501591727846,-0.31832401591727844,3
1994-07,2,1,S2B1,-0.361913225690578,-0.37063222569057797,8
1994-07,2,2,S2B2,-0.3079326185406848,-0.3166516185406848,8
1994-07,2,3,S2B3,-0.24272942566317496,-0.25144842566317493,6
1994-07,2,4,S2B4,-0.2899496442260306,-0.29866864422603057,6
1994-07,2,5,S2B5,-0.2937836221740113,-0.3025026221740113,4
1994-07,3,1,S3B1,-0.344785027470571,-0.35350402747057097,7
1994-07,3,2,S3B2,-0.29005325804501814,-0.2987722580450181,6
1994-07,3,3,S3B3,-0.27352067593648927,-0.28223967593648924,10
1994-07,3,4,S3B4,-0.2067786753180023,-0.2154976753180023,5
1994-07,3,5,S3B5,-0.2266279302586249,-0.2353469302586249,3
1994-07,4,1,S4B1,-0.3639442251499651,-0.3726632251499651,6
1994-07,4,2,S4B2,-0.20275774933842064,-0.21147674933842064,3
1994-07,4,3,S4B3,-0.2510531727875597,-0.25977217278755965,3
1994-07,4,4,S4B4,-0.19763477579452027,-0.20635377579452027,9
1994-07,4,5,S4B5,-0.20080764171020268,-0.2095266417102027,11
1994-07,5,1,S5B1,-0.3378843838281334,-0.3466033838281334,5
1994-07,5,2,S5B2,-0.2077946332473079,-0.2165136332473079,7
1994-07,5,3,S5B3,-0.1781557674323808,-0.1868747674323808,3
1994-07,5,4,S5B4,-0.2996621355026641,-0.30838113550266405,6
1994-07,5,5,S5B5,-0.26128091611856374,-0.2699999161185637,10
1994-08,1,1,S1B1,1.8536783382446518,1.8449593382446519,6
1994-08,1,2,S1B2,1.2867126276338146,1.2779936276338146,8
1994-08,1,3,S1B3,1.0580909225840838,1.0493719225840838,9
1994-08,1,4,S1B4,1.2471086633752966,1.2383896633752967,6
1994-08,1,5,S1B5,1.0918929891208689,1.083173989120869,3
1994-08,2,1,S2B1,1.3709106752442215,1.3621916752442216,8
1994-08,2,2,S2B2,1.381276477728599,1.3725574777285992,8
1994-08,2,3,S2B3,0.9080175075786623,0.8992985075786623,6
1994-08,2,4,S2B4,1.2916465364291663,1.2829275364291663,6
1994-08,2,5,S2B5,1.4183481543534575,1.4096291543534576,4
1994-08,3,1,S3B1,1.5622685396473073,1.5535495396473074,7
1994-08,3,2,S3B2,1.2355061559547917,1.2267871559547918,6
1994-08,3,3,S3B3,1.1894788517062276,1.1807598517062277,10
1994-08,3,4,S3B4,1.1678245138836072,1.1591055138836073,5
1994-08,3,5,S3B5,1.2848051733128438,1.276086173312844,3
1994-08,4,1,S4B1,1.6984485746581874,1.6897295746581875,6
1994-08,4,2,S4B2,0.8478877861184319,0.8391687861184318,3
1994-08,4,3,S4B3,0.9217493958190476,0.9130303958190475,3
1994-08,4,4,S4B4,0.867496337475994,0.8587773374759939,9
1994-08,4,5,S4B5,0.9417480217244487,0.9330290217244487,11
1994-08,5,1,S5B1,1.6981982766474308,1.689479276647431,5
1994-08,5,2,S5B2,0.9024741570843899,0.8937551570843899,7
1994-08,5,3,S5B3,1.1246310354714038,1.1159120354714038,3
1994-08,5,4,S5B4,1.1096004960020696,1.1008814960020696,6
1994-08,5,5,S5B5,1.0609983561800278,1.0522793561800279,10
1994-09,1,1,S1B1,0.020175133813293368,0.011456133813293369,6
1994-09,1,2,S1B2,0.2655974268903942,0.2568784268903942,8
1994-09,1,3,S1B3,0.23641083662367027,0.22769183662367026,9
1994-09,1,4,S1B4,0.2038705788793234,0.19515157887932338,6
1994-09,1,5,S1B5,0.23989695062361738,0.23117795062361737,3
1994-09,2,1,S2B1,0.03858396309363914,0.02986496309363914,8
1994-09,2,2,S2B2,0.09672849662582973,0.08800949662582973,8
1994-09,2,3,S2B3,0.0967179021343063,0.08799890213430629,6
1994-09,2,4,S2B4,0.14773350969326085,0.13901450969326085,6
1994-09,2,5,S2B5,0.02667104785791843,0.01795204785791843,4
1994-09,3,1,S3B1,0.12604305695862703,0.11732405695862702,7
1994-09,3,2,S3B2,-0.012914392860598171,-0.02163339286059817,6
1994-09,3,3,S3B3,0.17003465551424113,0.16131565551424112,10
1994-09,3,4,S3B4,0.24230983600304287,0.23359083600304287,5
1994-09,3,5,S3B5,-0.06968931557730741,-0.07840831557730742,3
1994-09,4,1,S4B1,0.07914131640063489,0.07042231640063489,6
1994-09,4,2,S4B2,0.10170834844551055,0.09298934844551054,3
1994-09,4,3,S4B3,0.10343039243383989,0.09471139243383989,3
1994-09,4,4,S4B4,0.05376606569414071,0.045047065694140714,9
1994-09,4,5,S4B5,0.05820209104825721,0.04948309104825721,11
1994-09,5,1,S5B1,0.08070578229263389,0.07198678229263389,5
1994-09,5,2,S5B2,-0.052585599219590363,-0.06130459921959036,7
1994-09,5,3,S5B3,0.22445706495015505,0.21573806495015505,3
1994-09,5,4,S5B4,0.37668282713107215,0.3679638271310722,6
1994-09,5,5,S5B5,-0.06852104105924686,-0.07724004105924687,10
1994-10,1,1,S1B1,-0.1561545274573344,-0.1648735274573344,6
1994-10,1,2,S1B2,-0.16556652548317555,-0.17428552548317555,8
1994-10,1,3,S1B3,-0.1519566922648516,-0.1606756922648516,9
1994-10,1,4,S1B4,-0.18385916379234266,-0.19257816379234266,6
1994-10,1,5,S1B5,-0.22284209045717582,-0.23156109045717582,3
1994-10,2,1,S2B1,-0.18574451603061512,-0.19446351603061512,8
1994-10,2,2,S2B2,-0.17061115204493,-0.17933015204493,8
1994-10,2,3,S2B3,-0.17677958268958674,-0.18549858268958674,6
1994-10,2,4,S2B4,-0.1337456682677308,-0.1424646682677308,6
1994-10,2,5,S2B5,-0.19365898670857334,-0.20237798670857335,4
1994-10,3,1,S3B1,-0.17455430028362917,-0.18327330028362918,7
1994-10,3,2,S3B2,-0.20202554952211052,-0.21074454952211052,6
1994-10,3,3,S3B3,-0.17815269372203055,-0.18687169372203055,10
1994-10,3,4,S3B4,-0.12779041680777659,-0.1365094168077766,5
1994-10,3,5,S3B5,-0.09717767780683277,-0.10589667780683278,3
1994-10,4,1,S4B1,-0.18678551533801427,-0.19550451533801427,6
1994-10,4,2,S4B2,-0.24745689232351584,-0.25617589232351584,3
1994-10,4,3,S4B3,-0.2344371529373781,-0.2431561529373781,3
1994-10,4,4,S4B4,-0.21289968504465073,-0.22161868504465074,9
1994-10,4,5,S4B5,-0.21512091905410535,-0.22383991905410536,11
1994-10,5,1,S5B1,-0.219957054342978,-0.228676054342978,5
1994-10,5,2,S5B2,-0.18742128374498182,-0.19614028374498182,7
1994-10,5,3,S5B3,-0.22351264244648386,-0.23223164244648387,3
1994-10,5,4,S5B4,-0.18802502308783808,-0.1967440230878381,6
1994-10,5,5,S5B5,-0.17923284810399398,-0.18795184810399398,10
1994-11,1,1,S1B1,0.06210459966987066,0.053385599669870665,6
1994-11,1,2,S1B2,0.010851141939861584,0.002132141939861585,8
1994-11,1,3,S1B3,0.0015142707706450364,-0.007204729229354963,9
1994-11,1,4,S1B4,0.015053012158431389,0.0063340121584313895,6
1994-11,1,5,S1B5,-0.019191025105160797,-0.027910025105160795,3
1994-11,2,1,S2B1,0.03965599860204986,0.03093699860204986,8
1994-11,2,2,S2B2,0.04531170450412282,0.036592704504122824,8
1994-11,2,3,S2B3,-0.003250951132291736,-0.011969951132291736,6
1994-11,2,4,S2B4,-0.000903321567909778,-0.009622321567909778,6
1994-11,2,5,S2B5,-0.002631197332512154,-0.011350197332512153,4
1994-11,3,1,S3B1,0.09864060710332345,0.08992160710332345,7
1994-11,3,2,S3B2,0.06910471357226454,0.06038571357226454,6
1994-11,3,3,S3B3,0.09180278376699162,0.08308378376699162,10
1994-11,3,4,S3B4,0.03796245993810145,0.02924345993810145,5
1994-11,3,5,S3B5,-0.04359277207294639,-0.052311772072946384,3
1994-11,4,1,S4B1,0.07219099344103139,0.06347199344103138,6
1994-11,4,2,S4B2,-0.003579271558552627,-0.012298271558552627,3
1994-11,4,3,S4B3,0.009923144784252519,0.0012041447842525196,3
1994-11,4,4,S4B4,0.028449856400332207,0.01973085640033221,9
1994-11,4,5,S4B5,0.023013702839767232,0.014294702839767233,11
1994-11,5,1,S5B1,0.06898440425371027,0.06026540425371028,5
1994-11,5,2,S5B2,0.00017057848952733778,-0.008548421510472661,7
1994-11,5,3,S5B3,0.057808268195999275,0.04908926819599928,3
1994-11,5,4,S5B4,0.0912065907197604,0.08248759071976039,6
1994-11,5,5,S5B5,0.020058125787344033,0.011339125787344034,10
1994-12,1,1,S1B1,-0.05647417949742786,-0.06519317949742787,6
1994-12,1,2,S1B2,-0.051462999358043854,-0.06018199935804385,8
1994-12,1,3,S1B3,0.01909634140307722,0.010377341403077221,9
1994-12,1,4,S1B4,-0.0557055307971515,-0.0644245307971515,6
1994-12,1,5,S1B5,-0.05752320549338493,-0.06624220549338493,3
1994-12,2,1,S2B1,-0.05521569812053267,-0.06393469812053267,8
1994-12,2,2,S2B2,-0.020870409647569792,-0.029589409647569793,8
1994-12,2,3,S2B3,-0.08671851006082591,-0.09543751006082592,6
1994-12,2,4,S2B4,-0.055003330359302195,-0.06372233035930219,6
1994-12,2,5,S2B5,-0.08575681586716914,-0.09447581586716915,4
1994-12,3,1,S3B1,-0.02069906851482153,-0.02941806851482153,7
1994-12,3,2,S3B2,-0.0063549663367840825,-0.015073966336784081,6
1994-12,3,3,S3B3,-0.01489760645314183,-0.023616606453141828,10
1994-12,3,4,S3B4,-0.07828681892716903,-0.08700581892716903,5
1994-12,3,5,S3B5,-0.10602065628664678,-0.11473965628664679,3
1994-12,4,1,S4B1,-0.06462488591576586,-0.07334388591576586,6
1994-12,4,2,S4B2,-0.06316636454121279,-0.07188536454121279,3
1994-12,4,3,S4B3,-0.06595248117279176,-0.07467148117279176,3
1994-12,4,4,S4B4,-0.05743241585972737,-0.06615141585972738,9
1994-12,4,5,S4B5,-0.048610348296302355,-0.05732934829630235,11
1994-12,5,1,S5B1,-0.06584454542142248,-0.07456354542142249,5
1994-12,5,2,S5B2,-0.053167660138202594,-0.06188666013820259,7
1994-12,5,3,S5B3,-0.07599453096163906,-0.08471353096163907,3
1994-12,5,4,S5B4,-0.06757708097976402,-0.07629608097976402,6
1994-12,5,5,S5B5,-0.04777572805814286,-0.05649472805814286,10
1995-01,1,1,S1B1,-0.11155245725589613,-0.12027145725589614,6
1995-01,1,2,S1B2,-0.18641844354794415,-0.19513744354794416,8
1995-01,1,3,S1B3,-0.136154697606543,-0.144873697606543,9
1995-01,1,4,S1B4,-0.15083808155096376,-0.15955708155096376,6
1995-01,1,5,S1B5,-0.12896033240308127,-0.13767933240308128,3
1995-01,2,1,S2B1,-0.1492101676723835,-0.1579291676723835,8
1995-01,2,2,S2B2,-0.12360688782005323,-0.13232588782005322,8
1995-01,2,3,S2B3,-0.1145598174215177,-0.12327881742151771,6
1995-01,2,4,S2B4,-0.11463731196497519,-0.1233563119649752,6
1995-01,2,5,S2B5,-0.13268295680561287,-0.14140195680561288,4
1995-01,3,1,S3B1,-0.1649908704623719,-0.1737098704623719,7
1995-01,3,2,S3B2,-0.13117382317529006,-0.13989282317529006,6
1995-01,3,3,S3B3,-0.21155145196939337,-0.22027045196939338,10
1995-01,3,4,S3B4,-0.14630245023006502,-0.15502145023006503,5
1995-01,3,5,S3B5,-0.13228121527630485,-0.14100021527630485,3
1995-01,4,1,S4B1,-0.1427999447829043,-0.1515189447829043,6
1995-01,4,2,S4B2,-0.12461519864926522,-0.1333341986492652,3
1995-01,4,3,S4B3,-0.11430417845534967,-0.12302317845534967,3
1995-01,4,4,S4B4,-0.1074126320568648,-0.1161316320568648,9
1995-01,4,5,S4B5,-0.1071513225225421,-0.1158703225225421,11
1995-01,5,1,S5B1,-0.1365675779767804,-0.1452865779767804,5
1995-01,5,2,S5B2,-0.07953464044305814,-0.08825364044305814,7
1995-01,5,3,S5B3,-0.15005172805746506,-0.15877072805746506,3
1995-01,5,4,S5B4,-0.1568257181938532,-0.1655447181938532,6
1995-01,5,5,S5B5,-0.10580758193504296,-0.11452658193504296,10
1995-02,1,1,S1B1,-0.05923134158332076,-0.06795034158332076,6
1995-02,1,2,S1B2,-0.017296358337920644,-0.026015358337920645,8
1995-02,1,3,S1B3,0.025812363169632667,0.01709336316963267,9
1995-02,1,4,S1B4,0.00012374996988092306,-0.008595250030119076,6
1995-02,1,5,S1B5,-0.011603545874492189,-0.020322545874492188,3
1995-02,2,1,S2B1,-0.03235238126146328,-0.04107138126146328,8
1995-02,2,2,S2B2,-0.05132701497880102,-0.060046014978801014,8
1995-02,2,3,S2B3,-0.013803568867806927,-0.022522568867806927,6
1995-02,2,4,S2B4,-0.007303245327968436,-0.016022245327968435,6
1995-02,2,5,S2B5,-0.028801805001911585,-0.037520805001911586,4
1995-02,3,1,S3B1,-0.038181432662223354,-0.04690043266222335,7
1995-02,3,2,S3B2,-0.03253528325460553,-0.04125428325460553,6
1995-02,3,3,S3B3,-0.01956198096839699,-0.028280980968396992,10
1995-02,3,4,S3B4,-0.015202710391366938,-0.023921710391366938,5
1995-02,3,5,S3B5,-0.0026923445364469543,-0.011411344536446953,3
1995-02,4,1,S4B1,-0.0580319552340541,-0.0667509552340541,6
1995-02,4,2,S4B2,0.0008413624728508188,-0.00787763752714918,3
1995-02,4,3,S4B3,-0.004101351253356963,-0.012820351253356961,3
1995-02,4,4,S4B4,-0.001244387964629084,-0.009963387964629084,9
1995-02,4,5,S4B5,-0.008681347959418164,-0.017400347959418163,11
1995-02,5,1,S5B1,-0.03987294099663462,-0.048591940996634615,5
1995-02,5,2,S5B2,0.011337861698544024,0.002618861698544025,7
1995-02,5,3,S5B3,-0.022727193726135866,-0.031446193726135864,3
1995-02,5,4,S5B4,-0.034190804158098276,-0.04290980415809827,6
1995-02,5,5,S5B5,-0.018161168577503207,-0.026880168577503208,10
1995-03,1,1,S1B1,0.14505949866193563,0.13634049866193562,6
1995-03,1,2,S1B2,0.16961104075234806,0.16089204075234806,8
1995-03,1,3,S1B3,0.16946718447003337,0.16074818447003336,9
1995-03,1,4,S1B4,0.1776168129998678,0.1688978129998678,6
1995-03,1,5,S1B5,0.13125635895509352,0.12253735895509352,3
1995-03,2,1,S2B1,0.14758801592771448,0.13886901592771447,8
1995-03,2,2,S2B2,0.22131076593852675,0.21259176593852674,8
1995-03,2,3,S2B3,0.0854785530078871,0.0767595530078871,6
1995-03,2,4,S2B4,0.14032945010756032,0.1316104501075603,6
1995-03,2,5,S2B5,0.12185339804542276,0.11313439804542276,4
1995-03,3,1,S3B1,0.21932565170078935,0.21060665170078935,7
1995-03,3,2,S3B2,0.18600653946521875,0.17728753946521875,6
1995-03,3,3,S3B3,0.19271091821473932,0.18399191821473931,10
1995-03,3,4,S3B4,0.12017240956250834,0.11145340956250833,5
1995-03,3,5,S3B5,0.14297962222942026,0.13426062222942026,3
1995-03,4,1,S4B1,0.23142136829794918,0.22270236829794918,6
1995-03,4,2,S4B2,0.03842373572024028,0.02970473572024028,3
1995-03,4,3,S4B3,0.11677429571478197,0.10805529571478197,3
1995-03,4,4,S4B4,0.053507728635906755,0.04478872863590676,9
1995-03,4,5,S4B5,0.11978998008752029,0.11107098008752028,11
1995-03,5,1,S5B1,0.31456475686207025,0.3058457568620703,5
1995-03,5,2,S5B2,0.07302878594996043,0.06430978594996042,7
1995-03,5,3,S5B3,0.16126357911081218,0.15254457911081218,3
1995-03,5,4,S5B4,0.12810859094777868,0.11938959094777868,6
1995-03,5,5,S5B5,0.096413471431786,0.08769447143178599,10
1995-04,1,1,S1B1,-0.09977881522254732,-0.10849781522254733,6
1995-04,1,2,S1B2,-0.11405975971030329,-0.12277875971030329,8
1995-04,1,3,S1B3,-0.10623475840856335,-0.11495375840856335,9
1995-04,1,4,S1B4,-0.09562089887383178,-0.10433989887383179,6
1995-04,1,5,S1B5,-0.12609666991721333,-0.13481566991721333,3
1995-04,2,1,S2B1,-0.0760099790325967,-0.0847289790325967,8
1995-04,2,2,S2B2,-0.07939327792826799,-0.08811227792826799,8
1995-04,2,3,S2B3,-0.1246926324917472,-0.1334116324917472,6
1995-04,2,4,S2B4,-0.1118038723240655,-0.1205228723240655,6
1995-04,2,5,S2B5,-0.10722463965543719,-0.11594363965543719,4
1995-04,3,1,S3B1,-0.06724517863744585,-0.07596417863744585,7
1995-04,3,2,S3B2,-0.15679421505731314,-0.16551321505731315,6
1995-04,3,3,S3B3,-0.09025062030643403,-0.09896962030643404,10
1995-04,3,4,S3B4,-0.15102407103254023,-0.15974307103254023,5
1995-04,3,5,S3B5,-0.0661012017936532,-0.0748202017936532,3
1995-04,4,1,S4B1,-0.08411185652436344,-0.09283085652436344,6
1995-04,4,2,S4B2,-0.1405426048088385,-0.14926160480883852,3
1995-04,4,3,S4B3,-0.07344168635341658,-0.08216068635341658,3
1995-04,4,4,S4B4,-0.07843758700234799,-0.08715658700234799,9
1995-04,4,5,S4B5,-0.08826489854937707,-0.09698389854937707,11
1995-04,5,1,S5B1,-0.10701664455431953,-0.11573564455431953,5
1995-04,5,2,S5B2,-0.11260001362348522,-0.12131901362348523,7
1995-04,5,3,S5B3,-0.15545997767935169,-0.1641789776793517,3
1995-04,5,4,S5B4,-0.12684519478975662,-0.13556419478975662,6
1995-04,5,5,S5B5,-0.08163722120720007,-0.09035622120720008,10
1995-05,1,1,S1B1,0.2369901201366741,0.22827112013667408,6
1995-05,1,2,S1B2,0.31878010776110766,0.3100611077611077,8
1995-05,1,3,S1B3,0.12985311485844467,0.12113411485844466,9
1995-05,1,4,S1B4,0.18355521297952182,0.17483621297952182,6
1995-05,1,5,S1B5,0.1853212792847815,0.1766022792847815,3
1995-05,2,1,S2B1,0.29618016990691287,0.2874611699069129,8
1995-05,2,2,S2B2,0.19882958382490912,0.1901105838249091,8
1995-05,2,3,S2B3,0.12457916307601972,0.11586016307601972,6
1995-05,2,4,S2B4,0.12603504904457621,0.11731604904457621,6
1995-05,2,5,S2B5,0.22462308756090785,0.21590408756090784,4
1995-05,3,1,S3B1,0.2519652108692569,0.24324621086925688,7
1995-05,3,2,S3B2,0.20120421638891134,0.19248521638891133,6
1995-05,3,3,S3B3,0.16374993450290704,0.15503093450290703,10
1995-05,3,4,S3B4,0.12461018074603383,0.11589118074603383,5
1995-05,3,5,S3B5,0.18464740833392293,0.17592840833392293,3
1995-05,4,1,S4B1,0.3191224019583208,0.31040340195832083,6
1995-05,4,2,S4B2,0.12791222139547373,0.11919322139547373,3
1995-05,4,3,S4B3,0.15946480602515242,0.15074580602515242,3
1995-05,4,4,S4B4,0.12565853672996607,0.11693953672996607,9
1995-05,4,5,S4B5,0.0925577167596571,0.0838387167596571,11
1995-05,5,1,S5B1,0.24985715029661845,0.24113815029661845,5
1995-05,5,2,S5B2,0.09146402160981372,0.08274502160981372,7
1995-05,5,3,S5B3,0.12282712888551786,0.11410812888551786,3
1995-05,5,4,S5B4,0.139883905541114,0.13116490554111399,6
1995-05,5,5,S5B5,0.13370444843679027,0.12498544843679027,10
1995-06,1,1,S1B1,-0.08662473746418795,-0.09534373746418795,6
1995-06,1,2,S1B2,-0.07772605285219673,-0.08644505285219674,8
1995-06,1,3,S1B3,-0.06316276020158976,-0.07188176020158976,9
1995-06,1,4,S1B4,-0.03748350743739664,-0.04620250743739664,6
1995-06,1,5,S1B5,-0.04359237245296709,-0.05231137245296709,3
1995-06,2,1,S2B1,-0.09402766280101608,-0.10274666280101609,8
1995-06,2,2,S2B2,-0.07031073174939778,-0.07902973174939779,8
1995-06,2,3,S2B3,-0.08819266843074564,-0.09691166843074564,6
1995-06,2,4,S2B4,-0.11634382134941629,-0.1250628213494163,6
1995-06,2,5,S2B5,-0.08640667145798091,-0.09512567145798091,4
1995-06,3,1,S3B1,-0.10199954443256523,-0.11071854443256524,7
1995-06,3,2,S3B2,-0.09409818966805339,-0.1028171896680534,6
1995-06,3,3,S3B3,-0.10602459932008743,-0.11474359932008743,10
1995-06,3,4,S3B4,-0.09814220540898022,-0.10686120540898023,5
1995-06,3,5,S3B5,-0.07277052532294027,-0.08148952532294028,3
1995-06,4,1,S4B1,-0.11938624407046748,-0.12810524407046747,6
1995-06,4,2,S4B2,-0.04692120314662166,-0.05564020314662166,3
1995-06,4,3,S4B3,-0.10218586011430933,-0.11090486011430933,3
1995-06,4,4,S4B4,-0.07993771033798955,-0.08865671033798955,9
1995-06,4,5,S4B5,-0.08803195822493676,-0.09675095822493676,11
1995-06,5,1,S5B1,-0.12885553833948504,-0.13757453833948505,5
1995-06,5,2,S5B2,-0.06928254400029685,-0.07800154400029685,7
1995-06,5,3,S5B3,-0.09418327963566982,-0.10290227963566982,3
1995-06,5,4,S5B4,-0.11121813493583291,-0.11993713493583291,6
1995-06,5,5,S5B5,-0.034997652546487526,-0.043716652546487524,10
1995-07,1,1,S1B1,0.03592191173727443,0.027202911737274432,4
1995-07,1,2,S1B2,0.008014513812891474,-0.0007044861871085255,11
1995-07,1,3,S1B3,0.04263753014969215,0.03391853014969215,13
1995-07,1,4,S1B4,0.04139933263617571,0.032680332636175716,15
1995-07,1,5,S1B5,0.13923975379310233,0.13052075379310232,15
1995-07,2,1,S2B1,0.047988048678880915,0.03926904867888092,10
1995-07,2,2,S2B2,0.03215712333348195,0.023438123333481956,12
1995-07,2,3,S2B3,0.021407453528622403,0.012688453528622403,15
1995-07,2,4,S2B4,0.04358441379360729,0.034865413793607296,12
1995-07,2,5,S2B5,0.1594916050030789,0.1507726050030789,9
1995-07,3,1,S3B1,0.05188685854439095,0.04316785854439095,13
1995-07,3,2,S3B2,0.039563035708617425,0.030844035708617427,13
1995-07,3,3,S3B3,0.05442047901523369,0.04570147901523369,10
1995-07,3,4,S3B4,0.046288914547967165,0.03756991454796717,11
